congruency,distractor_match,memory_precision,search_correct,search_rt,subject_nr,target_match
1,0,94.7712418301,1,1008.76314691,2,1
0,1,97.3202614379,1,843.455380275,2,0
0,1,91.3725490196,0,693.748979355,2,0
0,1,87.3202614379,1,627.454721025,2,0
1,0,95.6209150327,1,736.88554058,2,1
1,0,86.1437908497,1,772.84761675,2,0
0,1,93.3986928105,1,815.459252468,2,1
0,1,97.6470588235,1,733.196874837,2,1
0,0,96.7320261438,1,618.314859315,2,0
0,1,91.6339869281,1,769.123332138,2,0
1,0,94.8366013072,1,952.153296361,2,1
0,1,90.3267973856,1,881.351742049,2,0
1,0,95.6862745098,1,538.821093976,2,1
1,0,97.385620915,1,627.417592883,2,0
0,0,95.8169934641,1,816.144161026,2,0
1,1,89.3464052288,1,1068.33479683,2,0
1,0,96.2745098039,1,664.994290415,2,1
0,1,94.5098039216,1,814.32337283,2,0
1,0,95.8169934641,1,1258.39827991,2,0
0,1,79.1503267974,1,533.589044604,2,1
0,0,96.339869281,1,2314.90882023,2,0
0,1,93.0718954248,1,883.190037826,2,1
1,1,88.8235294118,1,707.867936108,2,0
1,1,94.0522875817,1,584.336874796,2,0
0,0,97.5163398693,1,617.422576506,2,1
1,1,92.3529411765,1,1118.56736086,2,0
0,1,94.4444444444,1,1169.84796479,2,1
1,1,91.9607843137,1,742.057218993,2,1
0,0,95.4901960784,1,662.617183809,2,0
1,1,99.3464052288,1,651.974688872,2,1
0,0,91.1764705882,1,949.114222161,2,0
0,1,82.4836601307,1,929.430270182,2,0
1,0,89.4117647059,1,984.922956088,2,0
1,0,97.1895424837,1,951.87951405,2,1
0,1,93.2679738562,1,720.66325953,2,1
0,0,82.2875816993,1,1320.99904282,2,1
0,0,97.1895424837,1,839.859383956,2,1
0,0,95.6862745098,1,831.198565827,2,1
1,0,92.2222222222,1,642.208176583,2,0
0,1,83.660130719,1,1023.80245897,2,0
1,1,91.6339869281,1,855.868857368,2,1
1,1,90.1307189542,1,886.26774944,2,1
1,1,90.7843137255,1,812.927294346,2,1
0,0,87.8431372549,1,550.89377699,2,1
0,0,50.8496732026,1,1679.61945768,2,0
1,0,93.5294117647,1,593.447758442,2,1
0,1,87.3202614379,1,698.774258184,2,1
0,1,95.2941176471,1,884.619320339,2,0
0,1,85.2941176471,1,653.61406233,2,1
1,1,98.6928104575,1,645.213141188,2,1
0,1,99.3464052288,1,754.351161582,2,0
1,1,70.8496732026,1,1410.7652291,2,0
0,1,94.3790849673,1,781.446856499,2,0
0,0,88.3660130719,1,563.335024726,2,1
1,0,88.4967320261,1,550.846083932,2,1
0,0,97.6470588235,1,950.903919313,2,0
1,1,95.6862745098,1,798.190440801,2,0
1,0,85.6862745098,1,644.369758858,2,0
1,1,96.862745098,1,1053.49984047,2,0
1,1,98.954248366,1,737.621462602,2,1
1,0,86.2091503268,1,589.281256536,2,1
1,1,98.8235294118,1,966.579239452,2,0
0,0,97.385620915,1,552.141342911,2,1
1,0,91.5032679739,1,1120.32475955,2,0
0,1,95.4901960784,1,757.24323249,2,1
0,1,90.3267973856,1,1262.7398576,2,1
0,0,93.2679738562,1,781.933748303,2,0
0,1,89.0196078431,1,709.857159287,2,0
0,0,89.6732026144,1,2061.06583121,2,0
1,1,91.5032679739,1,657.973449455,2,1
1,0,92.0261437908,1,691.669803442,2,1
1,0,96.0130718954,1,1140.55386131,2,0
0,0,95.2287581699,1,667.461953466,2,1
1,0,91.5032679739,1,937.408292737,2,0
0,1,88.1699346405,1,924.35971313,2,0
0,1,86.9934640523,1,836.237428126,2,1
1,1,89.0196078431,1,1026.09263139,2,0
0,0,86.6666666667,1,629.086548111,2,0
1,1,97.8431372549,1,960.810794088,2,1
1,1,82.2222222222,1,832.968642417,2,0
0,0,95.6209150327,1,654.925923322,2,1
0,0,77.1895424837,1,494.937442101,2,0
1,1,97.5163398693,1,712.457034742,2,1
1,0,74.3137254902,1,698.550885627,2,0
0,0,96.6666666667,1,649.100729252,2,1
0,1,97.9738562092,1,776.335247194,2,0
1,0,94.8366013072,1,891.209112635,2,1
1,1,93.8562091503,0,672.307326831,2,1
0,0,87.9738562092,1,532.476709637,2,0
0,1,91.2418300654,1,1338.38708713,2,1
1,0,81.9607843137,1,814.576025303,2,0
0,0,95.5555555556,1,935.497853661,2,1
1,1,88.6274509804,1,693.397016648,2,1
0,1,75.0326797386,1,915.507519052,2,0
0,1,86.7973856209,1,678.000006641,2,1
1,1,94.4444444444,1,1091.42910442,2,0
1,0,52.2875816993,1,2225.14353951,2,1
1,1,94.0522875817,1,843.939857241,2,0
1,0,93.0718954248,1,607.406430292,2,0
1,0,93.7908496732,1,727.260598198,2,1
1,0,96.5359477124,1,953.968651171,2,1
1,0,88.1699346405,1,1246.96734022,2,0
0,1,93.0065359477,1,945.896449915,2,1
0,0,97.1895424837,1,581.734282647,2,1
0,0,97.1895424837,1,807.974762523,2,0
0,1,80.3921568627,1,650.790814316,2,0
1,1,97.1895424837,1,863.220229343,2,0
1,0,96.6666666667,1,749.743951659,2,1
1,0,87.9738562092,1,699.448903679,2,0
0,0,96.2745098039,1,848.354483796,2,0
0,0,85.8169934641,1,768.156189337,2,0
1,0,96.6666666667,1,814.987453405,2,1
0,0,95.6209150327,1,969.74630009,2,1
0,1,88.1699346405,1,665.099034033,2,0
0,0,93.137254902,1,910.593322791,2,0
1,0,97.5816993464,1,1081.34655015,2,1
0,1,94.1830065359,1,746.912553566,2,0
0,0,88.7581699346,1,550.460313489,2,1
1,0,95.8169934641,1,657.181382441,2,1
1,0,94.6405228758,1,689.267642885,2,0
1,1,96.862745098,1,659.617652591,2,0
0,0,91.6339869281,1,675.818803804,2,1
1,1,97.4509803922,1,675.03609429,2,1
1,1,90.2614379085,1,510.420480729,2,0
1,1,99.1503267974,1,551.948759543,2,1
0,1,75.6209150327,1,1167.81889677,2,1
1,0,93.3333333333,1,1008.3924692,2,0
0,1,95.4901960784,1,738.082998601,2,1
1,0,96.7320261438,1,717.046133377,2,0
0,1,92.614379085,1,1407.33827148,2,1
1,1,95.1633986928,1,818.626614961,2,0
0,0,98.3660130719,1,1065.91482684,2,1
0,1,94.5098039216,1,935.52471874,2,0
0,1,87.3202614379,1,1536.77542395,2,1
0,1,92.6797385621,1,844.730716835,2,0
0,0,95.2941176471,1,1239.36814544,2,0
1,1,91.3725490196,1,690.865662234,2,1
1,1,97.7777777778,1,574.066264979,2,1
1,1,80,1,1545.81657913,2,0
0,0,72.3529411765,1,616.316882346,2,0
1,0,82.3529411765,1,655.215703937,2,0
1,1,93.4640522876,1,777.435507966,2,0
1,0,89.477124183,1,574.834183608,2,0
0,1,95.3594771242,1,932.312078024,2,0
0,0,47.3202614379,1,635.603895256,2,0
1,1,95.4901960784,1,671.170541627,2,1
0,1,87.9738562092,1,668.715858336,2,1
1,0,96.4705882353,1,716.24138846,2,1
0,0,95.8169934641,1,901.679248478,2,1
1,0,94.3137254902,1,474.226278211,2,1
0,0,91.9607843137,1,632.775213857,2,1
0,0,91.5032679739,1,1262.88595533,2,0
0,0,90.522875817,1,674.125700189,2,1
1,0,92.5490196078,1,841.149209548,2,0
0,0,86.4705882353,1,1013.22516467,2,0
1,1,97.8431372549,1,666.803306276,2,1
1,0,92.0261437908,1,667.468594271,2,0
0,1,87.5816993464,1,767.610737699,2,1
1,0,96.1437908497,1,580.425440203,2,1
1,0,90,1,605.89745811,2,1
0,1,84.7058823529,1,1298.64729805,2,0
0,1,96.1437908497,1,616.8194706,2,0
1,1,94.8366013072,1,1100.24658519,2,1
0,1,93.0065359477,1,834.49149992,2,1
1,1,58.3006535948,1,1589.90700155,2,0
1,1,93.660130719,1,1069.53708452,2,1
1,1,84.5098039216,1,572.783080193,2,0
0,1,88.1045751634,1,954.371929194,2,0
0,1,94.3137254902,1,786.851868677,2,1
0,0,89.0849673203,1,574.138710133,2,1
1,1,86.6666666667,1,1257.92438569,3,0
1,0,90.6535947712,1,1085.10353138,3,1
0,0,96.6013071895,1,878.533403044,3,1
1,0,92.6797385621,1,853.77286728,3,0
1,0,96.6666666667,1,677.8570592,3,1
0,1,92.8758169935,1,1024.00770101,3,0
0,1,92.8758169935,1,986.183640967,3,0
0,1,79.8039215686,1,884.175739522,3,0
1,1,91.5032679739,1,1247.96607837,3,0
0,0,90.9803921569,1,1039.47341413,3,0
0,0,94.3137254902,1,713.586524078,3,0
0,0,82.9411764706,1,686.694868287,3,0
0,1,84.0522875817,1,903.011701237,3,1
1,0,83.660130719,1,1069.04617588,3,0
0,1,98.954248366,1,685.217573469,3,1
1,0,95.4248366013,1,548.028080073,3,1
1,1,95.5555555556,1,962.753395001,3,1
1,1,87.8431372549,1,726.989337156,3,1
1,1,97.1895424837,1,936.031685469,3,1
1,1,83.8562091503,1,1381.93625234,3,0
0,0,50.522875817,0,1222.69479826,3,1
0,1,92.5490196078,1,648.462997598,3,1
0,0,90.7189542484,1,607.527683429,3,0
1,0,96.9281045752,1,787.93695507,3,0
1,0,94.6405228758,1,808.023515974,3,1
1,1,89.7385620915,1,1138.7292729,3,0
1,0,97.3202614379,1,817.757844394,3,0
0,0,94.6405228758,1,1191.52611135,3,1
0,1,83.3333333333,1,1044.39400727,3,1
0,1,93.3333333333,1,757.381644355,3,0
1,1,70.3267973856,0,972.201863551,3,1
0,0,62.091503268,1,938.984162096,3,1
1,0,97.3202614379,1,752.866748853,3,1
1,0,96.339869281,1,712.388448243,3,1
1,1,89.8039215686,1,1704.79882348,3,1
1,0,91.045751634,1,1827.07198597,3,1
1,1,93.3333333333,1,906.490618847,3,1
0,1,80.8496732026,1,1045.66815141,3,0
0,0,94.9673202614,1,925.156332445,3,0
1,0,93.0065359477,1,1109.88338608,3,1
0,1,89.477124183,1,688.305584501,3,0
0,1,87.8431372549,1,1234.79418693,3,0
1,1,92.8104575163,1,807.643174439,3,1
0,0,56.9934640523,1,1504.4714279,3,0
1,1,89.6732026144,1,700.718604014,3,0
1,1,91.1764705882,1,862.448578428,3,0
1,1,93.3986928105,1,953.044422682,3,0
1,1,92.1568627451,1,950.363316722,3,1
0,0,86.9934640523,1,1911.42479561,3,1
0,0,92.0261437908,1,1022.13255687,3,1
0,0,85.6862745098,1,1146.23981077,3,0
0,1,96.862745098,1,1495.893217,3,0
1,1,86.0130718954,1,840.472082327,3,0
0,0,98.6274509804,1,909.157537464,3,1
1,0,89.8039215686,1,826.400351121,3,0
0,1,94.9673202614,1,907.876450579,3,1
0,1,87.6470588235,1,1150.39972084,3,1
0,1,95.3594771242,1,748.514856865,3,1
0,0,87.6470588235,1,1117.93304299,3,0
1,0,88.1699346405,1,826.653006568,3,0
0,0,96.4705882353,1,842.710060215,3,1
1,0,98.7581699346,1,728.871122177,3,0
1,0,91.1111111111,1,701.827631632,3,0
0,1,95.2941176471,1,581.087305891,3,1
1,1,91.045751634,0,1337.04780108,3,0
1,0,59.6732026144,1,870.165587423,3,0
0,1,92.3529411765,1,1127.65831565,3,0
1,0,84.9673202614,1,858.125664843,3,0
0,1,89.3464052288,1,1140.86733567,3,0
0,0,90,1,710.939528111,3,0
1,1,93.5294117647,1,952.102926456,3,1
0,1,95.3594771242,1,759.102840728,3,1
0,0,89.6732026144,1,619.56217256,3,0
1,1,93.0065359477,1,806.973350736,3,1
0,0,85.4901960784,1,1255.81379203,3,1
1,1,78.3006535948,1,1264.5103314,3,1
1,0,90.8496732026,1,944.853797922,3,1
1,0,95.5555555556,1,930.70418726,3,0
1,0,86.9934640523,1,940.20819775,3,1
1,1,85.1633986928,1,1365.93474064,3,0
0,1,93.8562091503,1,820.633950854,3,0
1,1,94.5098039216,1,1108.67716007,3,0
0,1,60.9150326797,1,609.040899393,3,1
0,1,86.2745098039,1,601.231219884,3,1
1,0,93.660130719,1,919.27552786,3,1
1,0,86.6013071895,1,1127.72412078,3,1
0,0,90.7843137255,1,958.364676293,3,0
0,1,90.6535947712,1,723.416843455,3,0
1,0,90.3267973856,1,651.332463176,3,0
0,1,91.1764705882,1,606.124042053,3,1
1,1,74.5098039216,1,849.657330389,3,0
0,0,78.6928104575,1,1627.24959943,3,1
0,0,95.6862745098,1,608.802733148,3,1
0,0,94.9019607843,1,845.970734228,3,1
1,1,92.0261437908,1,933.788877846,3,1
0,0,98.954248366,1,846.485402734,3,0
1,0,84.6405228758,1,672.23313608,3,0
0,1,88.3006535948,1,636.738818865,3,0
1,0,57.385620915,1,1111.9601716,3,1
1,1,98.1045751634,1,662.328861401,3,1
0,1,91.1111111111,1,624.239467859,3,1
1,1,76.6666666667,1,1040.04664315,3,1
1,0,92.1568627451,1,1032.08543074,3,0
0,1,75.2941176471,1,1491.49815927,3,1
0,0,87.8431372549,1,1370.07593549,3,0
1,0,85.3594771242,1,761.716330417,3,0
1,1,96.7973856209,1,968.074252327,3,1
1,0,91.568627451,1,799.340258367,3,1
0,0,91.5032679739,1,707.84578177,3,0
0,0,68.8888888889,1,701.884984721,3,1
0,0,89.3464052288,1,869.37954825,3,0
1,1,89.8039215686,1,734.097799694,3,1
1,0,95.1633986928,1,821.436592238,3,1
0,1,80.3267973856,1,1661.83049325,3,1
0,1,90.7843137255,1,915.906788554,3,0
1,1,82.2875816993,1,1089.68966546,3,0
1,0,98.1045751634,1,878.793604949,3,0
1,1,96.862745098,1,832.9488664,3,0
0,0,93.3986928105,1,620.49370746,3,1
1,1,98.4967320261,0,866.929062078,3,0
0,1,94.1176470588,1,1851.72566388,3,0
0,0,86.4052287582,1,750.170549975,3,1
0,0,93.0065359477,1,799.930089604,3,1
1,0,87.5163398693,1,868.259653733,3,1
0,1,89.0196078431,1,996.394000022,3,0
0,0,96.0130718954,1,729.405713333,3,0
0,1,97.0588235294,1,1022.31427561,3,1
1,1,91.8300653595,1,848.707382127,3,0
1,1,97.8431372549,1,959.698588389,3,1
0,0,84.9673202614,0,757.759571023,3,1
0,0,83.660130719,1,1355.46236853,3,0
1,0,81.6339869281,1,845.985525288,3,0
1,0,92.7450980392,1,990.155191419,3,0
1,0,95.2287581699,1,1154.66950736,3,0
1,1,70.9803921569,1,786.552632628,3,0
1,1,87.8431372549,1,1064.71963999,3,1
1,0,98.0392156863,1,1196.43221529,3,1
0,1,73.137254902,1,746.073124585,3,0
0,0,94.9673202614,1,1462.92364312,3,1
0,0,92.9411764706,1,733.209128679,3,0
0,1,95.4901960784,0,675.554785481,3,1
0,0,82.5490196078,1,642.941102604,3,1
0,1,80.6535947712,1,617.063690908,3,1
0,1,96.5359477124,1,737.828467176,3,1
0,1,81.3725490196,1,1205.63044326,3,0
1,1,90,1,586.371940213,3,1
1,1,89.2156862745,1,916.918315921,3,0
0,1,92.4183006536,1,927.775557442,3,0
0,0,89.8692810458,1,1402.75874393,3,0
0,0,55.9477124183,1,967.247764136,3,1
0,1,98.431372549,1,843.087383166,3,0
1,0,86.9934640523,1,1004.87531439,3,1
1,0,93.660130719,1,949.448987749,3,1
1,1,92.6797385621,1,1088.55709289,3,0
1,0,88.8888888889,1,841.118964796,3,0
1,1,67.4509803922,1,1025.314144,3,0
0,1,86.6666666667,1,671.029928653,3,1
1,0,95.4901960784,1,875.557381463,3,1
0,0,67.8431372549,1,977.270971005,3,0
1,1,94.0522875817,1,683.329147565,3,1
1,0,87.7777777778,1,804.764351253,3,1
1,0,95.6209150327,1,1058.90494239,3,1
0,0,91.9607843137,1,493.00594178,3,1
1,0,98.4967320261,1,1043.66079331,3,1
1,0,91.8954248366,1,1328.63108441,3,0
1,0,94.6405228758,1,850.155094826,3,0
0,0,90.6535947712,1,1313.61061237,3,0
0,1,72.614379085,1,1289.20385461,3,0
0,0,91.5032679739,1,847.683478567,3,1
1,0,94.3137254902,1,1556.78136882,3,1
1,1,97.6470588235,1,950.82244329,3,0
0,1,88.5620915033,1,879.062862609,3,0
0,0,94.2483660131,1,910.761914653,3,0
0,0,88.4967320261,1,750.664993968,3,1
0,0,85.8169934641,1,802.380575777,3,0
1,1,92.6797385621,1,847.162471036,3,1
1,0,66.339869281,1,987.539890582,3,0
0,0,70.7189542484,1,1382.5484211,3,0
0,0,94.6405228758,1,827.314378239,3,1
0,1,88.8235294118,1,1290.98119664,3,0
0,1,91.8300653595,1,543.502619526,3,1
1,1,77.0588235294,1,1322.26308043,3,0
1,1,90.9150326797,1,1551.7098465,3,0
0,1,84.9673202614,1,994.063955333,3,1
0,1,91.6339869281,1,1145.96813825,3,1
1,1,87.6470588235,1,1425.66979352,3,1
0,1,91.2418300654,1,833.331019085,3,0
1,0,93.9215686275,1,621.332269988,3,0
0,1,89.3464052288,1,745.439222028,3,1
1,1,84.6405228758,1,1199.74088478,3,1
1,1,97.8431372549,1,1237.24829541,3,1
1,1,86.1437908497,1,847.945793483,3,0
1,1,90.1307189542,1,747.747231053,3,0
1,1,80.4575163399,1,548.466378412,3,0
0,0,96.6013071895,1,610.43367387,3,0
1,0,96.1437908497,1,579.498323479,3,1
0,1,92.6797385621,1,563.727431559,3,1
0,1,61.6339869281,1,954.20144578,3,1
1,0,97.1241830065,1,653.529992044,3,1
0,0,95.8823529412,1,725.321871571,3,1
1,0,86.4705882353,1,980.486064407,3,0
0,1,81.3071895425,1,1078.04215875,3,0
1,1,84.6405228758,1,679.720732718,3,1
0,1,94.4444444444,1,715.705267912,3,1
1,1,85.1633986928,1,704.144696409,3,1
0,1,90.0653594771,1,779.257923479,3,0
0,0,92.9411764706,1,845.434030063,3,1
1,1,90.522875817,1,1004.60062328,3,0
0,1,91.045751634,1,1110.67727357,3,0
1,1,94.7712418301,1,575.554845853,3,1
0,0,95.8169934641,1,1591.17480859,3,1
0,0,77.1895424837,1,1086.98199596,3,1
1,0,85.8169934641,1,549.526203116,3,0
1,0,87.1895424837,1,1009.0008126,3,0
1,1,96.339869281,1,913.259792587,3,1
1,1,93.2026143791,1,704.08009872,3,0
1,0,90.8496732026,1,928.679321374,3,1
1,0,90.7843137255,1,709.668100695,3,1
0,0,94.3790849673,1,994.351022637,3,0
0,1,93.7908496732,1,546.61417551,3,1
0,0,86.4052287582,1,1097.6955529,3,0
0,0,90.4575163399,1,762.655713635,3,0
0,1,75.4901960784,1,866.643805928,3,0
1,0,92.8758169935,1,839.482590622,3,0
0,1,82.6797385621,1,946.756109311,3,0
0,1,91.045751634,1,750.762192361,3,1
0,1,95.8169934641,1,711.474722984,3,0
1,1,89.2156862745,1,1531.83398273,3,1
1,1,90.4575163399,1,876.818847553,3,0
0,0,97.4509803922,1,650.383118631,3,1
0,0,95.3594771242,1,698.614047522,3,1
0,1,94.9019607843,0,664.041303884,3,0
1,1,84.2483660131,1,931.318770881,3,0
1,0,88.5620915033,1,595.528209871,3,1
1,0,69.2810457516,1,1211.78805196,3,0
1,0,92.2222222222,1,994.57319039,3,1
1,1,91.6993464052,1,1048.56599167,3,1
0,0,86.7320261438,1,729.291309015,3,1
0,0,96.4052287582,1,813.038288921,3,0
0,1,94.1830065359,1,757.050807592,3,0
1,0,95.8823529412,1,1029.03092599,3,0
1,1,76.7973856209,1,658.083525416,3,1
0,1,94.8366013072,1,743.332552525,3,1
1,1,95.6209150327,1,655.044717298,3,1
0,1,86.9934640523,1,638.023829906,3,1
0,0,91.5032679739,1,633.549383425,3,1
1,0,91.6993464052,1,528.345707515,3,1
0,1,91.6339869281,1,848.740888405,3,1
1,0,91.8300653595,1,792.45426544,3,0
1,0,94.8366013072,1,1455.40072905,3,0
0,0,83.5294117647,1,998.386567062,3,0
1,0,88.6274509804,1,582.028500259,3,1
0,0,60.8496732026,1,800.247946457,3,0
1,1,95.4901960784,1,1160.52888,3,0
1,1,91.3071895425,1,706.357318193,3,0
0,0,77.9738562092,1,683.263040583,3,0
1,0,88.6928104575,1,2493.91264503,4,0
1,1,90.522875817,1,1622.62836451,4,0
1,1,82.8758169935,1,780.473374745,4,1
0,0,97.8431372549,1,1484.65173954,4,0
1,0,93.7908496732,1,2403.92882143,4,0
0,0,97.7124183007,1,1534.52268152,4,1
1,1,86.862745098,1,593.649095597,4,0
1,1,95.6862745098,1,2547.86073989,4,1
0,1,98.6274509804,1,1468.91182248,4,0
0,1,90.9803921569,0,3000.03712814,4,1
1,0,91.3071895425,1,1746.45222499,4,1
1,0,61.6339869281,1,1392.39796779,4,0
1,0,96.0130718954,1,1891.10799127,4,0
0,1,99.477124183,1,810.862003753,4,1
1,1,93.3333333333,1,968.950007109,4,1
0,0,97.7124183007,1,1369.69124177,4,1
0,1,91.6993464052,0,993.583170508,4,0
1,1,94.5098039216,1,1357.87815389,4,1
0,0,92.091503268,1,972.624787531,4,0
1,1,99.1503267974,1,1229.46791147,4,0
1,0,92.3529411765,1,1649.69991104,4,1
1,0,91.7647058824,1,1117.5492046,4,1
0,1,95.0326797386,1,993.83008774,4,0
0,1,83.7908496732,0,1123.37470052,4,0
1,1,85.1633986928,1,762.307450592,4,0
0,1,97.7124183007,1,1879.70904819,4,1
0,0,94.4444444444,1,509.135484812,4,1
0,0,95.8823529412,0,976.637041629,4,0
0,0,95.1633986928,1,1317.65177486,4,1
0,0,87.385620915,1,842.411264497,4,0
1,0,83.7908496732,1,1030.8969525,4,1
0,1,97.5163398693,1,1394.97882639,4,1
0,1,91.9607843137,1,1123.90204087,4,0
0,1,96.5359477124,1,1746.68012537,4,1
0,1,93.4640522876,1,799.14037788,4,1
1,1,91.8300653595,1,1288.24236285,4,0
1,0,73.8562091503,1,1373.53777758,4,0
1,0,89.2156862745,1,1126.82791952,4,1
1,0,96.5359477124,1,1070.38922064,4,0
1,0,90.4575163399,0,1105.96794121,4,0
0,0,59.477124183,1,1488.40349294,4,0
0,1,89.6078431373,1,1258.9500705,4,1
0,1,92.614379085,1,1088.42746022,4,0
1,1,86.862745098,1,2055.69794718,4,1
0,0,96.7973856209,1,1089.75320653,4,0
0,0,91.1764705882,1,802.1933374,4,1
1,0,81.045751634,1,888.06348369,4,0
1,1,96.4052287582,1,747.947915555,4,0
0,0,97.1895424837,1,754.434775363,4,1
0,1,84.8366013072,1,733.646638501,4,1
1,1,91.8300653595,1,821.375606691,4,1
1,0,93.5947712418,1,738.583172017,4,1
0,1,92.8758169935,1,1567.44840018,4,0
0,0,90.8496732026,1,1709.63439044,4,0
1,1,88.954248366,1,1071.82544582,4,0
1,1,96.4705882353,1,2071.20664346,4,0
0,1,79.8692810458,1,1593.9035592,4,0
1,1,89.6732026144,1,1145.33524146,4,1
0,0,79.8692810458,1,1325.94946166,4,1
1,0,88.6928104575,1,1265.59600779,4,1
0,0,85.9477124183,0,1249.05768476,4,0
1,0,93.7908496732,1,1039.95984124,4,1
1,1,85.8823529412,1,916.2419318,4,1
0,0,94.1830065359,1,819.443132214,4,1
0,1,96.6013071895,1,831.488648297,4,1
0,1,95.6862745098,1,753.827745348,4,1
0,0,98.1699346405,1,875.302571712,4,1
0,1,66.4052287582,1,1440.29206264,4,1
1,0,98.6274509804,1,800.97203285,4,1
1,0,95.6862745098,1,1578.63936531,4,0
0,1,82.0261437908,1,1308.07241255,4,0
1,1,99.6732026144,1,1102.26539014,4,1
1,1,89.8039215686,1,836.810046694,4,1
0,0,97.3202614379,1,676.308412301,4,1
1,1,86.9281045752,1,688.378076769,4,0
1,0,69.3464052288,1,1089.57662147,4,0
1,1,98.1045751634,1,2332.15952061,4,1
0,0,86.9934640523,1,2469.20914946,4,0
0,0,88.0392156863,1,724.546621626,4,1
1,0,94.9673202614,1,1645.09934193,4,0
1,1,92.6797385621,1,973.111981191,4,0
1,1,96.5359477124,1,1215.80173693,4,0
1,1,93.0065359477,1,1268.64353392,4,0
1,0,96.339869281,1,1187.57076609,4,1
0,1,96.339869281,1,1412.89451291,4,1
1,0,86.339869281,1,1803.66216289,4,1
1,1,94.2483660131,1,819.067322978,4,1
0,0,94.9673202614,1,941.980185647,4,0
0,0,88.6274509804,1,1010.8350783,4,0
0,1,91.6339869281,1,1087.30214549,4,0
0,1,93.2026143791,1,1070.62919522,4,0
0,0,87.5163398693,1,2049.50871621,4,1
0,1,93.8562091503,1,1172.18492471,4,0
1,0,84.5098039216,1,946.74194523,4,1
0,0,86.339869281,1,1137.55040598,4,0
1,0,88.8235294118,1,1313.1269713,4,0
1,0,92.4836601307,1,742.120910358,4,1
1,1,96.7973856209,1,1254.94355164,4,0
0,1,91.1111111111,0,686.689500975,4,0
1,0,82.1568627451,1,1148.48509637,4,0
0,1,94.7058823529,1,959.80441016,4,1
0,1,90.3921568627,1,1535.29512797,4,1
0,0,90,1,1665.61007422,4,0
1,1,96.9934640523,1,1468.60000646,4,1
1,1,91.045751634,0,3000.03109105,4,0
0,1,94.3137254902,1,1038.07143756,4,0
1,0,91.9607843137,1,2220.70446271,4,0
0,0,86.6666666667,1,1358.85737089,4,1
0,1,98.6928104575,1,1053.66736989,4,0
0,1,95.6862745098,1,1156.71063987,4,1
1,0,94.5098039216,1,878.437635742,4,1
1,1,86.339869281,1,1047.16994516,4,0
0,1,84.5751633987,1,1226.90606973,4,1
1,1,94.6405228758,1,686.757116455,4,1
1,1,95.1633986928,1,783.032499801,4,0
0,0,97.3202614379,1,1355.96499813,4,0
0,0,86.7320261438,1,1180.26225749,4,0
0,0,88.4967320261,1,1717.92664385,4,1
0,0,80.1960784314,1,935.077973625,4,1
0,0,95.0326797386,1,1241.89557575,4,0
1,0,89.6732026144,1,1418.71306618,4,0
1,0,82.2875816993,1,796.941667464,4,1
1,0,84.3137254902,1,1583.88620557,4,1
0,1,94.6405228758,1,1143.08219718,4,0
0,0,90.522875817,1,1186.16774494,4,1
1,1,96.339869281,1,1992.51581191,4,1
1,0,68.0392156863,1,1307.17862047,4,0
1,1,95.9477124183,1,1389.72926944,4,1
0,1,96.862745098,1,964.632577801,4,1
0,0,87.6470588235,1,706.607994142,4,1
0,1,83.7908496732,0,1286.1013067,4,0
1,0,94.6405228758,1,735.060828272,4,1
0,0,86.9934640523,1,1081.40148772,4,0
1,1,90,1,988.072811002,4,1
1,1,94.3137254902,1,1519.8812141,4,0
0,0,96.1437908497,1,1723.2951316,4,1
0,0,92.0261437908,1,1545.5095928,4,0
1,0,96.2091503268,1,956.471027523,4,0
0,1,86.6666666667,1,1479.78855674,4,1
0,1,95.3594771242,1,1440.41733238,4,0
1,0,93.5294117647,1,1284.94490093,4,0
1,0,96.339869281,1,1166.36697515,4,0
1,0,70.9803921569,1,1436.15997218,4,1
1,0,90.6535947712,1,976.490642048,4,1
0,1,98.2352941176,1,1019.08567575,4,1
1,1,89.9346405229,1,684.738311502,4,0
1,1,97.6470588235,1,911.009882424,4,1
0,0,94.1830065359,1,1511.79331639,4,0
1,0,97.6470588235,1,696.899437975,4,1
0,1,99.0196078431,1,1314.71502944,4,0
1,1,85.0326797386,1,767.575118833,4,1
1,1,92.6797385621,1,1494.82032243,4,0
0,1,95.9477124183,1,1161.06610288,4,0
1,1,94.5098039216,1,1004.45477324,4,1
1,1,98.4967320261,1,829.845048871,4,0
0,1,95.8169934641,1,946.463635099,4,1
0,0,98.6274509804,1,1420.15502659,4,0
0,0,96.0130718954,1,750.563487462,4,1
1,0,90.7843137255,1,1412.15074267,4,0
0,0,97.3202614379,1,853.49356189,4,1
1,0,98.954248366,1,1653.59987515,4,1
1,0,78.1045751634,1,1777.00989269,4,0
0,0,99.477124183,1,812.870545642,4,1
0,1,84.3137254902,0,677.361583723,4,1
0,1,99.3464052288,1,1118.06839487,4,0
0,1,87.6470588235,1,1318.00705797,4,0
1,0,96.2091503268,1,802.89152757,4,1
0,0,85.2287581699,1,850.967339009,4,1
